dateday,year,month,hr,holiday,weekday,workingday,casual,registered,count
2011-04-06,0,Apr,0,0,Wed,1,0,15,15
2011-04-06,0,Apr,1,0,Wed,1,0,2,2
2011-04-06,0,Apr,2,0,Wed,1,0,5,5
2011-04-06,0,Apr,3,0,Wed,1,0,4,4
2011-04-06,0,Apr,4,0,Wed,1,0,1,1
2011-04-06,0,Apr,5,0,Wed,1,1,12,13
2011-04-06,0,Apr,6,0,Wed,1,4,52,56
2011-04-06,0,Apr,7,0,Wed,1,3,130,133
2011-04-06,0,Apr,8,0,Wed,1,17,308,325
2011-04-06,0,Apr,9,0,Wed,1,8,157,165
2011-04-06,0,Apr,10,0,Wed,1,21,48,69
2011-04-06,0,Apr,11,0,Wed,1,23,70,93
2011-04-06,0,Apr,12,0,Wed,1,22,112,134
2011-04-06,0,Apr,13,0,Wed,1,29,83,112
2011-04-06,0,Apr,14,0,Wed,1,35,80,115
2011-04-06,0,Apr,15,0,Wed,1,34,83,117
2011-04-06,0,Apr,16,0,Wed,1,27,142,169
2011-04-06,0,Apr,17,0,Wed,1,53,303,356
2011-04-06,0,Apr,18,0,Wed,1,43,282,325
2011-04-06,0,Apr,19,0,Wed,1,36,196,232
2011-04-06,0,Apr,20,0,Wed,1,15,126,141
2011-04-06,0,Apr,21,0,Wed,1,18,84,102
2011-04-06,0,Apr,22,0,Wed,1,13,71,84
2011-04-06,0,Apr,23,0,Wed,1,11,29,40
2011-04-07,0,Apr,0,0,Thur,1,5,15,20
2011-04-07,0,Apr,1,0,Thur,1,2,11,13
2011-04-07,0,Apr,2,0,Thur,1,0,7,7
2011-04-07,0,Apr,3,0,Thur,1,0,3,3
2011-04-07,0,Apr,4,0,Thur,1,0,1,1
2011-04-07,0,Apr,5,0,Thur,1,0,6,6
2011-04-07,0,Apr,6,0,Thur,1,5,59,64
2011-04-07,0,Apr,7,0,Thur,1,8,152,160
2011-04-07,0,Apr,8,0,Thur,1,23,291,314
2011-04-07,0,Apr,9,0,Thur,1,15,155,170
2011-04-07,0,Apr,10,0,Thur,1,29,66,95
2011-04-07,0,Apr,11,0,Thur,1,36,86,122
2011-04-07,0,Apr,12,0,Thur,1,39,114,153
2011-04-07,0,Apr,13,0,Thur,1,36,99,135
2011-04-07,0,Apr,14,0,Thur,1,46,111,157
2011-04-07,0,Apr,15,0,Thur,1,27,133,160
2011-04-07,0,Apr,16,0,Thur,1,52,161,213
2011-04-07,0,Apr,17,0,Thur,1,63,280,343
2011-04-07,0,Apr,18,0,Thur,1,68,265,333
2011-04-07,0,Apr,19,0,Thur,1,34,192,226
2011-04-07,0,Apr,20,0,Thur,1,37,166,203
2011-04-07,0,Apr,21,0,Thur,1,19,89,108
2011-04-07,0,Apr,22,0,Thur,1,18,63,81
2011-04-07,0,Apr,23,0,Thur,1,9,45,54
2011-04-08,0,Apr,0,0,Fri,1,4,21,25
2011-04-08,0,Apr,1,0,Fri,1,3,6,9
2011-04-08,0,Apr,2,0,Fri,1,3,10,13
2011-04-08,0,Apr,3,0,Fri,1,0,1,1
2011-04-08,0,Apr,4,0,Fri,1,0,1,1
2011-04-08,0,Apr,5,0,Fri,1,1,8,9
2011-04-08,0,Apr,6,0,Fri,1,2,33,35
2011-04-08,0,Apr,7,0,Fri,1,4,109,113
2011-04-08,0,Apr,8,0,Fri,1,13,208,221
2011-04-08,0,Apr,9,0,Fri,1,17,168,185
2011-04-08,0,Apr,10,0,Fri,1,10,63,73
2011-04-08,0,Apr,11,0,Fri,1,19,79,98
2011-04-08,0,Apr,12,0,Fri,1,29,51,80
2011-04-08,0,Apr,13,0,Fri,1,7,35,42
2011-04-08,0,Apr,14,0,Fri,1,2,13,15
2011-04-08,0,Apr,15,0,Fri,1,1,24,25
2011-04-08,0,Apr,16,0,Fri,1,2,58,60
2011-04-08,0,Apr,17,0,Fri,1,10,138,148
2011-04-08,0,Apr,18,0,Fri,1,8,54,62
2011-04-08,0,Apr,19,0,Fri,1,1,52,53
2011-04-08,0,Apr,20,0,Fri,1,12,51,63
2011-04-08,0,Apr,21,0,Fri,1,11,43,54
2011-04-08,0,Apr,22,0,Fri,1,9,42,51
2011-04-08,0,Apr,23,0,Fri,1,4,31,35
2011-04-09,0,Apr,0,0,Sat,0,5,26,31
2011-04-09,0,Apr,1,0,Sat,0,3,17,20
2011-04-09,0,Apr,2,0,Sat,0,2,15,17
2011-04-09,0,Apr,3,0,Sat,0,3,11,14
2011-04-09,0,Apr,4,0,Sat,0,0,3,3
2011-04-09,0,Apr,5,0,Sat,0,0,5,5
2011-04-09,0,Apr,6,0,Sat,0,0,13,13
2011-04-09,0,Apr,7,0,Sat,0,8,13,21
2011-04-09,0,Apr,8,0,Sat,0,7,47,54
2011-04-09,0,Apr,9,0,Sat,0,27,71,98
2011-04-09,0,Apr,10,0,Sat,0,43,90,133
2011-04-09,0,Apr,11,0,Sat,0,51,91,142
2011-04-09,0,Apr,12,0,Sat,0,79,123,202
2011-04-09,0,Apr,13,0,Sat,0,114,108,222
2011-04-09,0,Apr,14,0,Sat,0,94,118,212
2011-04-09,0,Apr,15,0,Sat,0,85,116,201
2011-04-09,0,Apr,16,0,Sat,0,73,118,191
2011-04-09,0,Apr,17,0,Sat,0,128,129,257
2011-04-09,0,Apr,18,0,Sat,0,48,129,177
2011-04-09,0,Apr,19,0,Sat,0,47,83,130
2011-04-09,0,Apr,20,0,Sat,0,19,74,93
2011-04-09,0,Apr,21,0,Sat,0,10,65,75
2011-04-09,0,Apr,22,0,Sat,0,21,66,87
2011-04-09,0,Apr,23,0,Sat,0,12,45,57
2011-04-10,0,Apr,0,0,Sun,0,5,48,53
2011-04-10,0,Apr,1,0,Sun,0,6,31,37
2011-04-10,0,Apr,2,0,Sun,0,12,24,36
2011-04-10,0,Apr,3,0,Sun,0,5,11,16
2011-04-10,0,Apr,4,0,Sun,0,3,2,5
2011-04-10,0,Apr,5,0,Sun,0,0,4,4
2011-04-10,0,Apr,6,0,Sun,0,0,4,4
2011-04-10,0,Apr,7,0,Sun,0,3,7,10
2011-04-10,0,Apr,8,0,Sun,0,17,38,55
2011-04-10,0,Apr,9,0,Sun,0,31,50,81
2011-04-10,0,Apr,10,0,Sun,0,69,81,150
2011-04-10,0,Apr,11,0,Sun,0,93,109,202
2011-04-10,0,Apr,12,0,Sun,0,94,136,230
2011-04-10,0,Apr,13,0,Sun,0,121,142,263
2011-04-10,0,Apr,14,0,Sun,0,148,133,281
2011-04-10,0,Apr,15,0,Sun,0,156,141,297
2011-04-10,0,Apr,16,0,Sun,0,135,153,288
2011-04-10,0,Apr,17,0,Sun,0,84,152,236
2011-04-10,0,Apr,18,0,Sun,0,103,137,240
2011-04-10,0,Apr,19,0,Sun,0,47,84,131
2011-04-10,0,Apr,20,0,Sun,0,21,71,92
2011-04-10,0,Apr,21,0,Sun,0,18,77,95
2011-04-10,0,Apr,22,0,Sun,0,12,45,57
2011-04-10,0,Apr,23,0,Sun,0,5,27,32
2011-04-11,0,Apr,0,0,Mon,1,7,16,23
2011-04-11,0,Apr,1,0,Mon,1,1,3,4
2011-04-11,0,Apr,2,0,Mon,1,7,2,9
2011-04-11,0,Apr,4,0,Mon,1,0,1,1
2011-04-11,0,Apr,5,0,Mon,1,1,12,13
2011-04-11,0,Apr,6,0,Mon,1,2,59,61
2011-04-11,0,Apr,7,0,Mon,1,12,164,176
2011-04-11,0,Apr,8,0,Mon,1,28,286,314
2011-04-11,0,Apr,9,0,Mon,1,33,132,165
2011-04-11,0,Apr,10,0,Mon,1,41,55,96
2011-04-11,0,Apr,11,0,Mon,1,45,59,104
2011-04-11,0,Apr,12,0,Mon,1,37,97,134
2011-04-11,0,Apr,13,0,Mon,1,62,77,139
2011-04-11,0,Apr,14,0,Mon,1,60,85,145
2011-04-11,0,Apr,15,0,Mon,1,56,85,141
2011-04-11,0,Apr,16,0,Mon,1,73,162,235
2011-04-11,0,Apr,17,0,Mon,1,100,352,452
2011-04-11,0,Apr,18,0,Mon,1,93,290,383
2011-04-11,0,Apr,19,0,Mon,1,73,211,284
2011-04-11,0,Apr,20,0,Mon,1,44,122,166
2011-04-11,0,Apr,21,0,Mon,1,39,119,158
2011-04-11,0,Apr,22,0,Mon,1,25,66,91
2011-04-11,0,Apr,23,0,Mon,1,16,38,54
2011-04-12,0,Apr,0,0,Tue,1,11,13,24
2011-04-12,0,Apr,1,0,Tue,1,6,7,13
2011-04-12,0,Apr,2,0,Tue,1,7,7,14
2011-04-12,0,Apr,3,0,Tue,1,0,1,1
2011-04-12,0,Apr,4,0,Tue,1,4,2,6
2011-04-12,0,Apr,5,0,Tue,1,1,15,16
2011-04-12,0,Apr,6,0,Tue,1,3,55,58
2011-04-12,0,Apr,7,0,Tue,1,12,177,189
2011-04-12,0,Apr,8,0,Tue,1,15,211,226
2011-04-12,0,Apr,9,0,Tue,1,4,50,54
2011-04-12,0,Apr,10,0,Tue,1,6,34,40
2011-04-12,0,Apr,11,0,Tue,1,11,38,49
2011-04-12,0,Apr,12,0,Tue,1,9,83,92
2011-04-12,0,Apr,13,0,Tue,1,22,84,106
2011-04-12,0,Apr,14,0,Tue,1,16,28,44
2011-04-12,0,Apr,15,0,Tue,1,24,54,78
2011-04-12,0,Apr,16,0,Tue,1,19,80,99
2011-04-12,0,Apr,17,0,Tue,1,29,262,291
2011-04-12,0,Apr,18,0,Tue,1,21,203,224
2011-04-12,0,Apr,19,0,Tue,1,3,127,130
2011-04-12,0,Apr,20,0,Tue,1,9,94,103
2011-04-12,0,Apr,21,0,Tue,1,10,74,84
2011-04-12,0,Apr,22,0,Tue,1,7,47,54
2011-04-12,0,Apr,23,0,Tue,1,8,31,39
2011-04-13,0,Apr,0,0,Wed,1,3,12,15
2011-04-13,0,Apr,1,0,Wed,1,0,1,1
2011-04-13,0,Apr,2,0,Wed,1,0,2,2
2011-04-13,0,Apr,3,0,Wed,1,0,2,2
2011-04-13,0,Apr,4,0,Wed,1,1,2,3
2011-04-13,0,Apr,5,0,Wed,1,1,4,5
2011-04-13,0,Apr,6,0,Wed,1,1,33,34
2011-04-13,0,Apr,7,0,Wed,1,3,67,70
2011-04-13,0,Apr,8,0,Wed,1,6,158,164
2011-04-13,0,Apr,9,0,Wed,1,2,63,65
2011-04-13,0,Apr,10,0,Wed,1,4,42,46
2011-04-13,0,Apr,11,0,Wed,1,4,57,61
2011-04-13,0,Apr,12,0,Wed,1,12,83,95
2011-04-13,0,Apr,13,0,Wed,1,6,55,61
2011-04-13,0,Apr,14,0,Wed,1,24,82,106
2011-04-13,0,Apr,15,0,Wed,1,12,69,81
2011-04-13,0,Apr,16,0,Wed,1,23,119,142
2011-04-13,0,Apr,17,0,Wed,1,25,284,309
2011-04-13,0,Apr,18,0,Wed,1,28,293,321
2011-04-13,0,Apr,19,0,Wed,1,15,160,175
2011-04-13,0,Apr,20,0,Wed,1,7,119,126
2011-04-13,0,Apr,21,0,Wed,1,17,100,117
2011-04-13,0,Apr,22,0,Wed,1,10,89,99
2011-04-13,0,Apr,23,0,Wed,1,5,57,62
2011-04-14,0,Apr,0,0,Thur,1,3,18,21
2011-04-14,0,Apr,1,0,Thur,1,1,9,10
2011-04-14,0,Apr,2,0,Thur,1,0,3,3
2011-04-14,0,Apr,3,0,Thur,1,0,2,2
2011-04-14,0,Apr,4,0,Thur,1,1,8,9
2011-04-14,0,Apr,5,0,Thur,1,2,12,14
2011-04-14,0,Apr,6,0,Thur,1,4,66,70
2011-04-14,0,Apr,7,0,Thur,1,11,182,193
2011-04-14,0,Apr,8,0,Thur,1,21,316,337
2011-04-14,0,Apr,9,0,Thur,1,18,152,170
2011-04-14,0,Apr,10,0,Thur,1,21,68,89
2011-04-14,0,Apr,11,0,Thur,1,28,87,115
2011-04-14,0,Apr,12,0,Thur,1,35,110,145
2011-04-14,0,Apr,13,0,Thur,1,38,121,159
2011-04-14,0,Apr,14,0,Thur,1,36,101,137
2011-04-14,0,Apr,15,0,Thur,1,57,85,142
2011-04-14,0,Apr,16,0,Thur,1,49,153,202
2011-04-14,0,Apr,17,0,Thur,1,50,338,388
2011-04-14,0,Apr,18,0,Thur,1,47,290,337
2011-04-14,0,Apr,19,0,Thur,1,37,222,259
2011-04-14,0,Apr,20,0,Thur,1,22,147,169
2011-04-14,0,Apr,21,0,Thur,1,19,126,145
2011-04-14,0,Apr,22,0,Thur,1,22,82,104
2011-04-14,0,Apr,23,0,Thur,1,7,40,47
2011-04-15,0,Apr,0,1,Fri,0,6,21,27
2011-04-15,0,Apr,1,1,Fri,0,6,9,15
2011-04-15,0,Apr,2,1,Fri,0,8,10,18
2011-04-15,0,Apr,3,1,Fri,0,0,3,3
2011-04-15,0,Apr,4,1,Fri,0,0,3,3
2011-04-15,0,Apr,5,1,Fri,0,2,11,13
2011-04-15,0,Apr,6,1,Fri,0,5,42,47
2011-04-15,0,Apr,7,1,Fri,0,10,139,149
2011-04-15,0,Apr,8,1,Fri,0,21,279,300
2011-04-15,0,Apr,9,1,Fri,0,16,162,178
2011-04-15,0,Apr,10,1,Fri,0,31,91,122
2011-04-15,0,Apr,11,1,Fri,0,41,95,136
2011-04-15,0,Apr,12,1,Fri,0,45,155,200
2011-04-15,0,Apr,13,1,Fri,0,47,133,180
2011-04-15,0,Apr,14,1,Fri,0,57,106,163
2011-04-15,0,Apr,15,1,Fri,0,50,112,162
2011-04-15,0,Apr,16,1,Fri,0,70,173,243
2011-04-15,0,Apr,17,1,Fri,0,64,267,331
2011-04-15,0,Apr,18,1,Fri,0,47,216,263
2011-04-15,0,Apr,19,1,Fri,0,41,168,209
2011-04-15,0,Apr,20,1,Fri,0,26,92,118
2011-04-15,0,Apr,21,1,Fri,0,25,77,102
2011-04-15,0,Apr,22,1,Fri,0,16,64,80
2011-04-15,0,Apr,23,1,Fri,0,8,56,64
2011-04-16,0,Apr,0,0,Sat,0,7,36,43
2011-04-16,0,Apr,1,0,Sat,0,5,28,33
2011-04-16,0,Apr,2,0,Sat,0,5,19,24
2011-04-16,0,Apr,3,0,Sat,0,5,9,14
2011-04-16,0,Apr,4,0,Sat,0,1,4,5
2011-04-16,0,Apr,5,0,Sat,0,1,3,4
2011-04-16,0,Apr,6,0,Sat,0,1,9,10
2011-04-16,0,Apr,7,0,Sat,0,3,18,21
2011-04-16,0,Apr,8,0,Sat,0,7,38,45
2011-04-16,0,Apr,9,0,Sat,0,2,27,29
2011-04-16,0,Apr,10,0,Sat,0,1,21,22
2011-04-16,0,Apr,11,0,Sat,0,4,27,31
2011-04-16,0,Apr,12,0,Sat,0,6,26,32
2011-04-16,0,Apr,13,0,Sat,0,9,49,58
2011-04-16,0,Apr,14,0,Sat,0,14,49,63
2011-04-16,0,Apr,15,0,Sat,0,16,62,78
2011-04-16,0,Apr,16,0,Sat,0,6,27,33
2011-04-16,0,Apr,17,0,Sat,0,1,14,15
2011-04-16,0,Apr,18,0,Sat,0,6,32,38
2011-04-16,0,Apr,19,0,Sat,0,9,62,71
2011-04-16,0,Apr,20,0,Sat,0,4,49,53
2011-04-16,0,Apr,21,0,Sat,0,1,13,14
2011-04-16,0,Apr,22,0,Sat,0,2,22,24
2011-04-16,0,Apr,23,0,Sat,0,5,30,35
2011-04-17,0,Apr,0,0,Sun,0,4,29,33
2011-04-17,0,Apr,1,0,Sun,0,6,25,31
2011-04-17,0,Apr,2,0,Sun,0,4,25,29
2011-04-17,0,Apr,3,0,Sun,0,12,13,25
2011-04-17,0,Apr,4,0,Sun,0,2,5,7
2011-04-17,0,Apr,5,0,Sun,0,2,1,3
2011-04-17,0,Apr,6,0,Sun,0,3,5,8
2011-04-17,0,Apr,7,0,Sun,0,2,14,16
2011-04-17,0,Apr,8,0,Sun,0,7,36,43
2011-04-17,0,Apr,9,0,Sun,0,31,71,102
2011-04-17,0,Apr,10,0,Sun,0,91,120,211
2011-04-17,0,Apr,11,0,Sun,0,119,185,304
2011-04-17,0,Apr,12,0,Sun,0,167,187,354
2011-04-17,0,Apr,13,0,Sun,0,181,162,343
2011-04-17,0,Apr,14,0,Sun,0,170,191,361
2011-04-17,0,Apr,15,0,Sun,0,179,209,388
2011-04-17,0,Apr,16,0,Sun,0,161,182,343
2011-04-17,0,Apr,17,0,Sun,0,143,163,306
2011-04-17,0,Apr,18,0,Sun,0,102,175,277
2011-04-17,0,Apr,19,0,Sun,0,75,135,210
2011-04-17,0,Apr,20,0,Sun,0,44,97,141
2011-04-17,0,Apr,21,0,Sun,0,13,70,83
2011-04-17,0,Apr,22,0,Sun,0,21,49,70
2011-04-17,0,Apr,23,0,Sun,0,19,37,56
2011-04-18,0,Apr,0,0,Mon,1,15,24,39
2011-04-18,0,Apr,1,0,Mon,1,11,8,19
2011-04-18,0,Apr,2,0,Mon,1,14,2,16
2011-04-18,0,Apr,3,0,Mon,1,6,1,7
2011-04-18,0,Apr,4,0,Mon,1,2,4,6
2011-04-18,0,Apr,5,0,Mon,1,0,16,16
2011-04-18,0,Apr,6,0,Mon,1,3,51,54
2011-04-18,0,Apr,7,0,Mon,1,12,156,168
2011-04-18,0,Apr,8,0,Mon,1,20,277,297
2011-04-18,0,Apr,9,0,Mon,1,37,132,169
2011-04-18,0,Apr,10,0,Mon,1,41,68,109
2011-04-18,0,Apr,11,0,Mon,1,36,87,123
2011-04-18,0,Apr,12,0,Mon,1,60,124,184
2011-04-18,0,Apr,13,0,Mon,1,41,128,169
2011-04-18,0,Apr,14,0,Mon,1,49,95,144
2011-04-18,0,Apr,15,0,Mon,1,64,112,176
2011-04-18,0,Apr,16,0,Mon,1,40,165,205
2011-04-18,0,Apr,17,0,Mon,1,66,362,428
2011-04-18,0,Apr,18,0,Mon,1,41,321,362
2011-04-18,0,Apr,19,0,Mon,1,42,244,286
2011-04-18,0,Apr,20,0,Mon,1,29,136,165
2011-04-18,0,Apr,21,0,Mon,1,20,131,151
2011-04-18,0,Apr,22,0,Mon,1,9,81,90
2011-04-18,0,Apr,23,0,Mon,1,11,35,46
2011-04-19,0,Apr,0,0,Tue,1,2,23,25
2011-04-19,0,Apr,1,0,Tue,1,5,2,7
2011-04-19,0,Apr,2,0,Tue,1,8,5,13
2011-04-19,0,Apr,3,0,Tue,1,0,3,3
2011-04-19,0,Apr,4,0,Tue,1,1,4,5
2011-04-19,0,Apr,5,0,Tue,1,1,17,18
2011-04-19,0,Apr,6,0,Tue,1,2,63,65
2011-04-19,0,Apr,7,0,Tue,1,22,166,188
2011-04-19,0,Apr,8,0,Tue,1,20,331,351
2011-04-19,0,Apr,9,0,Tue,1,23,139,162
2011-04-19,0,Apr,10,0,Tue,1,15,60,75
2011-04-19,0,Apr,11,0,Tue,1,19,53,72
2011-04-19,0,Apr,12,0,Tue,1,19,84,103
2011-04-19,0,Apr,13,0,Tue,1,26,103,129
2011-04-19,0,Apr,14,0,Tue,1,19,88,107
2011-04-19,0,Apr,15,0,Tue,1,44,83,127
2011-04-19,0,Apr,16,0,Tue,1,30,162,192
2011-04-19,0,Apr,17,0,Tue,1,39,372,411
2011-04-19,0,Apr,18,0,Tue,1,44,377,421
2011-04-19,0,Apr,19,0,Tue,1,28,248,276
2011-04-19,0,Apr,20,0,Tue,1,20,148,168
2011-04-19,0,Apr,21,0,Tue,1,8,114,122
2011-04-19,0,Apr,22,0,Tue,1,3,109,112
2011-04-19,0,Apr,23,0,Tue,1,11,41,52
2011-04-20,0,Apr,0,0,Wed,1,4,29,33
2011-04-20,0,Apr,1,0,Wed,1,2,5,7
2011-04-20,0,Apr,2,0,Wed,1,0,2,2
2011-04-20,0,Apr,3,0,Wed,1,0,2,2
2011-04-20,0,Apr,4,0,Wed,1,5,4,9
2011-04-20,0,Apr,5,0,Wed,1,1,14,15
2011-04-20,0,Apr,6,0,Wed,1,2,62,64
2011-04-20,0,Apr,7,0,Wed,1,26,211,237
2011-04-20,0,Apr,8,0,Wed,1,22,374,396
2011-04-20,0,Apr,9,0,Wed,1,27,170,197
2011-04-20,0,Apr,10,0,Wed,1,45,86,131
2011-04-20,0,Apr,11,0,Wed,1,31,87,118
2011-04-20,0,Apr,12,0,Wed,1,28,117,145
2011-04-20,0,Apr,13,0,Wed,1,42,135,177
2011-04-20,0,Apr,14,0,Wed,1,33,115,148
2011-04-20,0,Apr,15,0,Wed,1,32,113,145
2011-04-20,0,Apr,16,0,Wed,1,54,201,255
2011-04-20,0,Apr,17,0,Wed,1,34,398,432
2011-04-20,0,Apr,18,0,Wed,1,56,385,441
2011-04-20,0,Apr,19,0,Wed,1,74,309,383
2011-04-20,0,Apr,20,0,Wed,1,31,194,225
2011-04-20,0,Apr,21,0,Wed,1,38,134,172
2011-04-20,0,Apr,22,0,Wed,1,12,105,117
2011-04-20,0,Apr,23,0,Wed,1,14,79,93
2011-04-21,0,Apr,0,0,Thur,1,11,33,44
2011-04-21,0,Apr,1,0,Thur,1,6,20,26
2011-04-21,0,Apr,2,0,Thur,1,3,10,13
2011-04-21,0,Apr,3,0,Thur,1,4,3,7
2011-04-21,0,Apr,4,0,Thur,1,2,4,6
2011-04-21,0,Apr,5,0,Thur,1,0,14,14
2011-04-21,0,Apr,6,0,Thur,1,2,73,75
2011-04-21,0,Apr,7,0,Thur,1,15,183,198
2011-04-21,0,Apr,8,0,Thur,1,19,346,365
2011-04-21,0,Apr,9,0,Thur,1,18,178,196
2011-04-21,0,Apr,10,0,Thur,1,25,73,98
2011-04-21,0,Apr,11,0,Thur,1,34,99,133
2011-04-21,0,Apr,12,0,Thur,1,49,150,199
2011-04-21,0,Apr,13,0,Thur,1,55,122,177
2011-04-21,0,Apr,14,0,Thur,1,68,160,228
2011-04-21,0,Apr,15,0,Thur,1,69,166,235
2011-04-21,0,Apr,16,0,Thur,1,66,228,294
2011-04-21,0,Apr,17,0,Thur,1,79,402,481
2011-04-21,0,Apr,18,0,Thur,1,71,381,452
2011-04-21,0,Apr,19,0,Thur,1,52,272,324
2011-04-21,0,Apr,20,0,Thur,1,28,176,204
2011-04-21,0,Apr,21,0,Thur,1,25,159,184
2011-04-21,0,Apr,22,0,Thur,1,31,106,137
2011-04-21,0,Apr,23,0,Thur,1,13,86,99
2011-04-22,0,Apr,0,0,Fri,1,3,30,33
2011-04-22,0,Apr,1,0,Fri,1,2,22,24
2011-04-22,0,Apr,2,0,Fri,1,2,7,9
2011-04-22,0,Apr,3,0,Fri,1,0,2,2
2011-04-22,0,Apr,4,0,Fri,1,1,2,3
2011-04-22,0,Apr,5,0,Fri,1,0,16,16
2011-04-22,0,Apr,6,0,Fri,1,2,47,49
2011-04-22,0,Apr,7,0,Fri,1,5,175,180
2011-04-22,0,Apr,8,0,Fri,1,15,331,346
2011-04-22,0,Apr,9,0,Fri,1,17,178,195
2011-04-22,0,Apr,10,0,Fri,1,32,104,136
2011-04-22,0,Apr,11,0,Fri,1,23,83,106
2011-04-22,0,Apr,12,0,Fri,1,19,61,80
2011-04-22,0,Apr,13,0,Fri,1,3,37,40
2011-04-22,0,Apr,14,0,Fri,1,3,33,36
2011-04-22,0,Apr,15,0,Fri,1,13,62,75
2011-04-22,0,Apr,16,0,Fri,1,4,58,62
2011-04-22,0,Apr,17,0,Fri,1,6,63,69
2011-04-22,0,Apr,18,0,Fri,1,4,47,51
2011-04-22,0,Apr,19,0,Fri,1,7,48,55
2011-04-22,0,Apr,20,0,Fri,1,8,39,47
2011-04-22,0,Apr,21,0,Fri,1,5,23,28
2011-04-22,0,Apr,22,0,Fri,1,3,21,24
2011-04-22,0,Apr,23,0,Fri,1,0,17,17
2011-04-23,0,Apr,0,0,Sat,0,0,18,18
2011-04-23,0,Apr,1,0,Sat,0,5,11,16
2011-04-23,0,Apr,2,0,Sat,0,3,14,17
2011-04-23,0,Apr,3,0,Sat,0,0,4,4
2011-04-23,0,Apr,4,0,Sat,0,2,3,5
2011-04-23,0,Apr,5,0,Sat,0,1,6,7
2011-04-23,0,Apr,6,0,Sat,0,0,11,11
2011-04-23,0,Apr,7,0,Sat,0,2,17,19
2011-04-23,0,Apr,8,0,Sat,0,15,32,47
2011-04-23,0,Apr,9,0,Sat,0,13,55,68
2011-04-23,0,Apr,10,0,Sat,0,36,93,129
2011-04-23,0,Apr,11,0,Sat,0,68,164,232
2011-04-23,0,Apr,12,0,Sat,0,94,197,291
2011-04-23,0,Apr,13,0,Sat,0,126,186,312
2011-04-23,0,Apr,14,0,Sat,0,182,209,391
2011-04-23,0,Apr,15,0,Sat,0,171,226,397
2011-04-23,0,Apr,16,0,Sat,0,180,246,426
2011-04-23,0,Apr,17,0,Sat,0,168,215,383
2011-04-23,0,Apr,18,0,Sat,0,149,227,376
2011-04-23,0,Apr,19,0,Sat,0,84,199,283
2011-04-23,0,Apr,20,0,Sat,0,45,138,183
2011-04-23,0,Apr,21,0,Sat,0,32,103,135
2011-04-23,0,Apr,22,0,Sat,0,55,114,169
2011-04-23,0,Apr,23,0,Sat,0,31,86,117
2011-04-24,0,Apr,0,0,Sun,0,30,66,96
2011-04-24,0,Apr,1,0,Sun,0,14,40,54
2011-04-24,0,Apr,2,0,Sun,0,27,45,72
2011-04-24,0,Apr,3,0,Sun,0,4,20,24
2011-04-24,0,Apr,4,0,Sun,0,0,5,5
2011-04-24,0,Apr,5,0,Sun,0,5,7,12
2011-04-24,0,Apr,6,0,Sun,0,10,3,13
2011-04-24,0,Apr,7,0,Sun,0,16,11,27
2011-04-24,0,Apr,8,0,Sun,0,38,42,80
2011-04-24,0,Apr,9,0,Sun,0,73,104,177
2011-04-24,0,Apr,10,0,Sun,0,118,171,289
2011-04-24,0,Apr,11,0,Sun,0,124,193,317
2011-04-24,0,Apr,12,0,Sun,0,168,220,388
2011-04-24,0,Apr,13,0,Sun,0,205,236,441
2011-04-24,0,Apr,14,0,Sun,0,197,223,420
2011-04-24,0,Apr,15,0,Sun,0,167,202,369
2011-04-24,0,Apr,16,0,Sun,0,162,197,359
2011-04-24,0,Apr,17,0,Sun,0,142,189,331
2011-04-24,0,Apr,18,0,Sun,0,96,174,270
2011-04-24,0,Apr,19,0,Sun,0,62,132,194
2011-04-24,0,Apr,20,0,Sun,0,34,71,105
2011-04-24,0,Apr,21,0,Sun,0,8,53,61
2011-04-24,0,Apr,22,0,Sun,0,5,40,45
2011-04-24,0,Apr,23,0,Sun,0,5,37,42
2011-04-25,0,Apr,0,0,Mon,1,2,10,12
2011-04-25,0,Apr,1,0,Mon,1,2,8,10
2011-04-25,0,Apr,2,0,Mon,1,1,9,10
2011-04-25,0,Apr,3,0,Mon,1,2,8,10
2011-04-25,0,Apr,4,0,Mon,1,1,4,5
2011-04-25,0,Apr,5,0,Mon,1,3,14,17
2011-04-25,0,Apr,6,0,Mon,1,7,59,66
2011-04-25,0,Apr,7,0,Mon,1,13,183,196
2011-04-25,0,Apr,8,0,Mon,1,27,326,353
2011-04-25,0,Apr,9,0,Mon,1,27,147,174
2011-04-25,0,Apr,10,0,Mon,1,61,64,125
2011-04-25,0,Apr,11,0,Mon,1,53,94,147
2011-04-25,0,Apr,12,0,Mon,1,48,140,188
2011-04-25,0,Apr,13,0,Mon,1,57,146,203
2011-04-25,0,Apr,14,0,Mon,1,47,99,146
2011-04-25,0,Apr,15,0,Mon,1,50,125,175
2011-04-25,0,Apr,16,0,Mon,1,41,198,239
2011-04-25,0,Apr,17,0,Mon,1,80,441,521
2011-04-25,0,Apr,18,0,Mon,1,74,425,499
2011-04-25,0,Apr,19,0,Mon,1,62,320,382
2011-04-25,0,Apr,20,0,Mon,1,42,195,237
2011-04-25,0,Apr,21,0,Mon,1,41,149,190
2011-04-25,0,Apr,22,0,Mon,1,23,83,106
2011-04-25,0,Apr,23,0,Mon,1,9,53,62
2011-04-26,0,Apr,0,0,Tue,1,10,17,27
2011-04-26,0,Apr,1,0,Tue,1,16,5,21
